train/entropy_loss,train/n_updates,train/value_loss,train/policy_loss,time/iterations,time/fps,time/time_elapsed,train/learning_rate,train/explained_variance,train/std,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
-5.749341011047363,7199,0.04436911270022392,0.7216677665710449,7200,709,50,3e-05,-0.9348182678222656,1.0185731649398804,36000,779.9565217391304,-108.45773319565221,,
-5.751079559326172,7299,0.007665933575481176,0.01894989050924778,7300,711,51,3e-05,-3.767195224761963,1.0190244913101196,36500,779.9565217391304,-108.45773319565221,,
-5.752956390380859,7399,0.017996979877352715,-0.6635621190071106,7400,712,51,3e-05,0.30633312463760376,1.019497036933899,37000,779.9565217391304,-108.45773319565221,,
-5.753844738006592,7499,0.026692980900406837,-0.8270308375358582,7500,713,52,3e-05,-0.3467097282409668,1.0196946859359741,37500,797.4042553191489,-107.97984380851068,,
-5.7553815841674805,7599,0.034298043698072433,0.9757255911827087,7600,714,53,3e-05,-0.11922764778137207,1.020132303237915,38000,797.4042553191489,-107.97984380851068,,
-5.756381034851074,7699,0.00253504142165184,0.1768040955066681,7700,716,53,3e-05,-1.9369637966156006,1.0203933715820312,38500,797.4042553191489,-107.97984380851068,,
-5.758025169372559,7799,0.005428269039839506,0.014732569456100464,7800,717,54,3e-05,0.05421334505081177,1.020784616470337,39000,797.4042553191489,-107.97984380851068,,
-5.757718086242676,7899,0.08097542822360992,-1.83657968044281,7900,718,54,3e-05,-0.06410157680511475,1.020693302154541,39500,814.125,-107.61154625,,
-5.758184432983398,7999,0.012878683395683765,-0.41932931542396545,,,,3e-05,-0.8919874429702759,1.0208646059036255,40000,,,1600.0,-58.056355800000006
,,,,8000,674,59,,,,40000,814.125,-107.61154625,,
-5.758407115936279,8099,0.0021711718291044235,-0.17755822837352753,8100,676,59,3e-05,-1.2522635459899902,1.0209105014801025,40500,814.125,-107.61154625,,
-5.759024620056152,8199,0.03317589685320854,-0.4548502564430237,8200,678,60,3e-05,-0.6442159414291382,1.0210647583007812,41000,819.26,-107.10334420000001,,
-5.759524822235107,8299,0.01165083423256874,0.2392704039812088,8300,680,61,3e-05,-2.606473445892334,1.0211782455444336,41500,778.7169811320755,-107.38492435849058,,
-5.76023006439209,8399,0.007626388221979141,-0.5870223045349121,8400,681,61,3e-05,0.07875180244445801,1.0213019847869873,42000,778.7169811320755,-107.38492435849058,,
-5.760909080505371,8499,0.024228783324360847,0.8167312741279602,8500,683,62,3e-05,-0.40791499614715576,1.0215409994125366,42500,778.7169811320755,-107.38492435849058,,
-5.760499954223633,8599,0.05099830776453018,0.8944433331489563,8600,684,62,3e-05,-0.5737248659133911,1.0214295387268066,43000,793.925925925926,-106.9631371851852,,
-5.761477470397949,8699,0.0033423886634409428,-0.19651298224925995,8700,685,63,3e-05,0.3400275707244873,1.0217036008834839,43500,793.925925925926,-106.9631371851852,,
-5.762404918670654,8799,0.005732524674385786,0.34016677737236023,8800,687,64,3e-05,-0.6986799240112305,1.0219553709030151,44000,793.925925925926,-106.9631371851852,,
-5.763919830322266,8899,0.0036675743758678436,-0.195737823843956,8900,688,64,3e-05,0.3675720691680908,1.0223259925842285,44500,808.5818181818182,-106.47356752727275,,
-5.763528347015381,8999,0.008098932914435863,0.027669906616210938,9000,689,65,3e-05,-1.4232590198516846,1.0221883058547974,45000,808.5818181818182,-106.47356752727275,,
-5.764001846313477,9099,0.04055234044790268,1.111567735671997,9100,690,65,3e-05,-0.9946050643920898,1.022331714630127,45500,808.5818181818182,-106.47356752727275,,
-5.764596462249756,9199,0.002652855822816491,-0.2575199007987976,9200,692,66,3e-05,-4.704293251037598,1.022446632385254,46000,808.5818181818182,-106.47356752727275,,
-5.765866756439209,9299,0.020715124905109406,0.5965971350669861,9300,693,67,3e-05,-0.7273813486099243,1.022823452949524,46500,822.7142857142857,-105.91537882142858,,
-5.7674078941345215,9399,0.0005682611954398453,-0.09804224222898483,9400,694,67,3e-05,0.7310410141944885,1.0231902599334717,47000,822.7142857142857,-105.91537882142858,,
-5.7676544189453125,9499,0.0032890737056732178,-0.15505225956439972,9500,695,68,3e-05,-12.81015682220459,1.023291826248169,47500,822.7142857142857,-105.91537882142858,,
-5.768420696258545,9599,0.0638686940073967,1.206642985343933,9600,696,68,3e-05,-2.657132387161255,1.023443341255188,48000,812.9322033898305,-105.59502123728814,,
-5.769143581390381,9699,0.008542629890143871,-0.4002149701118469,9700,696,69,3e-05,0.2961731553077698,1.0236334800720215,48500,766.1587301587301,-106.0351604920635,,
-5.769151210784912,9799,0.013551915064454079,-0.5572928786277771,9800,697,70,3e-05,0.21211779117584229,1.0236296653747559,49000,766.1587301587301,-106.0351604920635,,
-5.769750595092773,9899,0.028131872415542603,0.7438651919364929,9900,698,70,3e-05,-1.4443554878234863,1.0237797498703003,49500,766.1587301587301,-106.0351604920635,,
-5.769977569580078,9999,0.07078713178634644,-1.5615036487579346,,,,3e-05,-2.2080976963043213,1.0238289833068848,50000,,,1600.0,-40.846943800000005
,,,,10000,666,75,,,,50000,769.0153846153846,-105.92416772307693,,
-5.771268844604492,10099,0.035203512758016586,0.8273685574531555,10100,667,75,3e-05,-0.8449361324310303,1.0241856575012207,50500,758.3939393939394,-106.10802734848485,,
-5.771974086761475,10199,0.02589626982808113,0.6056008338928223,10200,668,76,3e-05,-0.8565981388092041,1.0243582725524902,51000,758.3939393939394,-106.10802734848485,,
-5.772956848144531,10299,0.010729843750596046,0.01606890931725502,10300,669,76,3e-05,-1.5733933448791504,1.0246188640594482,51500,758.3939393939394,-106.10802734848485,,
-5.7740044593811035,10399,0.010825379751622677,0.380045622587204,10400,671,77,3e-05,-0.193389892578125,1.0248844623565674,52000,770.955223880597,-105.75150337313434,,
-5.775023460388184,10499,0.0006916410056874156,0.08775432407855988,10500,672,78,3e-05,0.2013784646987915,1.0251612663269043,52500,770.955223880597,-105.75150337313434,,
-5.775347709655762,10599,0.048695601522922516,0.7837675213813782,10600,673,78,3e-05,-0.6510912179946899,1.0252376794815063,53000,770.955223880597,-105.75150337313434,,
-5.775995254516602,10699,0.005260246805846691,0.3549938499927521,10700,674,79,3e-05,0.8801297545433044,1.0254007577896118,53500,772.9420289855072,-105.65455482608697,,
-5.777820110321045,10799,0.042012788355350494,0.8711791038513184,10800,675,79,3e-05,0.02452617883682251,1.02585768699646,54000,772.9420289855072,-105.65455482608697,,
-5.778696537017822,10899,0.011224357411265373,-0.40658479928970337,10900,676,80,3e-05,-2.3223352432250977,1.0261180400848389,54500,772.9420289855072,-105.65455482608697,,
-5.778999328613281,10999,0.7379226684570312,-5.4709625244140625,11000,677,81,3e-05,0.5046893358230591,1.0261542797088623,55000,784.7571428571429,-105.27729575714288,,
-5.780499458312988,11099,0.01117431279271841,0.5513842105865479,11100,677,81,3e-05,-0.5920017957687378,1.0265614986419678,55500,774.7464788732394,-105.43538625352114,,
-5.781222343444824,11199,0.058906953781843185,-0.9772613644599915,11200,678,82,3e-05,-0.7525060176849365,1.0267558097839355,56000,774.7464788732394,-105.43538625352114,,
-5.782346725463867,11299,0.003939035814255476,0.024468017742037773,11300,679,83,3e-05,-0.19317102432250977,1.027024507522583,56500,774.7464788732394,-105.43538625352114,,
-5.7817511558532715,11399,0.029071364551782608,0.09811291843652725,11400,680,83,3e-05,-0.4011293649673462,1.0268640518188477,57000,786.2083333333334,-105.16184529166668,,
-5.782123565673828,11499,0.13305634260177612,1.9523617029190063,11500,681,84,3e-05,-0.2990753650665283,1.0269770622253418,57500,786.2083333333334,-105.16184529166668,,
-5.782977104187012,11599,0.05650223419070244,1.1713987588882446,11600,682,84,3e-05,0.09365439414978027,1.0272037982940674,58000,786.2083333333334,-105.16184529166668,,
-5.783348083496094,11699,0.08542715758085251,0.929255485534668,11700,683,85,3e-05,-0.3199787139892578,1.0272777080535889,58500,788.3378378378378,-104.78910087837839,,
-5.784554958343506,11799,0.08780558407306671,1.3869259357452393,11800,684,86,3e-05,-1.6272735595703125,1.0275814533233643,59000,788.3378378378378,-104.78910087837839,,
-5.785493850708008,11899,0.008187110535800457,-0.4130241572856903,11900,685,86,3e-05,-4.635913848876953,1.0278558731079102,59500,788.3378378378378,-104.78910087837839,,
-5.787687301635742,11999,1859.6175537109375,-86.69310760498047,,,,3e-05,-0.0745617151260376,1.0284309387207031,60000,,,1600.0,-37.604504199999994
,,,,12000,660,90,,,,60000,789.3552631578947,-104.38195755263159,,
-5.788176536560059,12099,0.034290965646505356,-0.836369514465332,12100,661,91,3e-05,-1.2220358848571777,1.0285160541534424,60500,789.3552631578947,-104.38195755263159,,
-5.788827419281006,12199,0.0205740574747324,-0.750116765499115,12200,662,92,3e-05,0.5409902334213257,1.0286844968795776,61000,789.3552631578947,-104.38195755263159,,
-5.78952169418335,12299,0.006450177635997534,-0.3001374304294586,12300,663,92,3e-05,0.1307782530784607,1.0288918018341064,61500,789.3552631578947,-104.38195755263159,,
-5.790155410766602,12399,0.007902896031737328,-0.41992440819740295,12400,664,93,3e-05,0.24213242530822754,1.029050350189209,62000,792.6538461538462,-104.0873197820513,,
-5.791810512542725,12499,0.0021884709130972624,-0.1547478288412094,12500,665,93,3e-05,-0.07232701778411865,1.0294779539108276,62500,784.8607594936709,-104.11517291139242,,
-5.792174339294434,12599,0.0005963252042420208,-0.09500973671674728,12600,666,94,3e-05,0.08254444599151611,1.0295714139938354,63000,784.8607594936709,-104.11517291139242,,
-5.793452262878418,12699,0.019505877047777176,0.6931259036064148,12700,668,95,3e-05,0.5816282629966736,1.0298821926116943,63500,784.8607594936709,-104.11517291139242,,
-5.7940673828125,12799,0.01877099648118019,0.4075551927089691,12800,669,95,3e-05,0.20600754022598267,1.0300419330596924,64000,795.05,-103.823401625,,
-5.793956756591797,12899,0.035243332386016846,0.8036274909973145,12900,670,96,3e-05,-0.45861899852752686,1.030002236366272,64500,795.05,-103.823401625,,
-5.7945098876953125,12999,0.025423217564821243,0.7170798182487488,13000,671,96,3e-05,0.330249547958374,1.0301456451416016,65000,795.05,-103.823401625,,
-5.796029090881348,13099,0.011831059120595455,-0.6908134818077087,13100,672,97,3e-05,-1.5702004432678223,1.0305233001708984,65500,795.9878048780488,-103.5737577317073,,
-5.797487258911133,13199,0.05710406228899956,-0.9161593317985535,13200,673,98,3e-05,-3.841886520385742,1.03092622756958,66000,795.9878048780488,-103.5737577317073,,
-5.798391342163086,13299,0.009559874422848225,-0.5228627920150757,13300,674,98,3e-05,-2.215771198272705,1.0311495065689087,66500,795.9878048780488,-103.5737577317073,,
-5.798895835876465,13399,0.004957553464919329,-0.07276608049869537,13400,675,99,3e-05,-4.218886852264404,1.031296730041504,67000,796.7857142857143,-103.36825620238093,,
-5.80006217956543,13499,0.0005585287581197917,0.015164352022111416,13500,676,99,3e-05,-0.50123131275177,1.0316091775894165,67500,789.9176470588235,-103.40330862352941,,
-5.800760746002197,13599,0.05670761689543724,-1.3127821683883667,13600,677,100,3e-05,-1.108473539352417,1.0317604541778564,68000,789.9176470588235,-103.40330862352941,,
-5.801023006439209,13699,0.014866967685520649,0.6254056096076965,13700,678,100,3e-05,-2.508056163787842,1.0318524837493896,68500,789.9176470588235,-103.40330862352941,,
-5.801832675933838,13799,0.008891682140529156,-0.6227905750274658,13800,679,101,3e-05,0.5044295191764832,1.0320178270339966,69000,791.6206896551724,-103.27617214942528,,
-5.80251407623291,13899,0.002759335795417428,-0.1844363659620285,13900,680,102,3e-05,-0.6871724128723145,1.03223717212677,69500,791.6206896551724,-103.27617214942528,,
-5.802999019622803,13999,0.002831825288012624,-0.18901364505290985,,,,3e-05,-0.945688009262085,1.0323415994644165,70000,,,179.6,-91.17541560000001
,,,,14000,678,103,,,,70000,791.6206896551724,-103.27617214942528,,
-5.803152561187744,14099,0.01331621129065752,-0.11337268352508545,14100,679,103,3e-05,-2.9831457138061523,1.0323328971862793,70500,800.8068181818181,-102.99309320454545,,
-5.80380916595459,14199,0.06867013871669769,0.6962521076202393,14200,680,104,3e-05,-3.3664441108703613,1.0325367450714111,71000,792.685393258427,-102.97048142696627,,
-5.804559230804443,14299,0.04287904500961304,-1.0988296270370483,14300,681,104,3e-05,0.13140875101089478,1.0327610969543457,71500,792.685393258427,-102.97048142696627,,
-5.804872035980225,14399,0.03509994223713875,0.8815957903862,14400,682,105,3e-05,0.4691559672355652,1.0328218936920166,72000,792.685393258427,-102.97048142696627,,
-5.805520534515381,14499,0.0015495814150199294,-0.1681913137435913,14500,683,106,3e-05,0.6591092348098755,1.033003807067871,72500,801.6555555555556,-102.68931989999999,,
-5.805144309997559,14599,0.0962774008512497,1.3178491592407227,14600,684,106,3e-05,0.03406989574432373,1.0329148769378662,73000,801.6555555555556,-102.68931989999999,,
-5.806176662445068,14699,0.010997014120221138,0.3785942494869232,14700,685,107,3e-05,-0.984449028968811,1.0331852436065674,73500,801.6555555555556,-102.68931989999999,,
-5.806452751159668,14799,0.002441896591335535,0.24423539638519287,14800,685,107,3e-05,0.5837874412536621,1.0332565307617188,74000,810.4285714285714,-102.44689382417582,,
-5.807886600494385,14899,0.10593314468860626,-1.7919014692306519,14900,686,108,3e-05,0.3807685375213623,1.033613920211792,74500,810.4285714285714,-102.44689382417582,,
-5.809112548828125,14999,0.01957886293530464,0.42142781615257263,15000,687,109,3e-05,-4.320913314819336,1.0339170694351196,75000,806.4086021505376,-103.00770061290322,,
-5.808200836181641,15099,0.02871045283973217,-0.4908789098262787,15100,688,109,3e-05,-0.21595942974090576,1.0336922407150269,75500,783.8125,-103.06133391666667,,
-5.808793067932129,15199,0.009573029354214668,-0.47913166880607605,15200,689,110,3e-05,-0.22044777870178223,1.033839225769043,76000,743.71,-103.31741978,,
-5.80963134765625,15299,0.14770150184631348,2.6903693675994873,15300,689,110,3e-05,0.8169592022895813,1.0340986251831055,76500,729.98,-102.89222700000002,,
-5.809612274169922,15399,0.4355393946170807,2.9865882396698,15400,690,111,3e-05,-0.708012580871582,1.0340406894683838,77000,716.75,-102.84155827999999,,
-5.80914831161499,15499,0.04110432416200638,0.9503788352012634,15500,691,112,3e-05,0.7388709783554077,1.033919095993042,77500,687.33,-102.49283273,,
-5.810372829437256,15599,0.017521867528557777,0.6492416262626648,15600,692,112,3e-05,-1.9204840660095215,1.0342543125152588,78000,673.74,-101.87279661999999,,
-5.810872554779053,15699,0.016797805204987526,-0.7158148884773254,15700,692,113,3e-05,0.31093913316726685,1.0343905687332153,78500,643.99,-101.21796454999998,,
-5.811412811279297,15799,0.25023218989372253,2.761336088180542,15800,693,113,3e-05,-0.22777724266052246,1.0345262289047241,79000,614.98,-100.90995349999999,,
-5.811423301696777,15899,0.176077201962471,1.8654426336288452,15900,694,114,3e-05,-2.3411343097686768,1.0345120429992676,79500,570.8,-100.55885557999999,,
-5.811739444732666,15999,0.01300786342471838,-0.5277831554412842,,,,3e-05,0.861594557762146,1.0346300601959229,80000,,,105.6,-94.21821379999999
,,,,16000,693,115,,,,80000,556.85,-100.74116253,,
-5.8111090660095215,16099,0.04773934185504913,-1.2622270584106445,16100,694,115,3e-05,0.2678337097167969,1.0344315767288208,80500,481.68,-101.48631215999998,,
-5.811622142791748,16199,3709.978271484375,-274.5926818847656,16200,694,116,3e-05,-0.0834571123123169,1.034549355506897,81000,419.14,-101.74417625,,
-5.811190128326416,16299,0.01483116950839758,-0.21283398568630219,16300,695,117,3e-05,0.3856324553489685,1.0344595909118652,81500,386.1,-101.80640766999998,,
-5.8127570152282715,16399,7732.78759765625,-453.447998046875,16400,696,117,3e-05,-0.046092987060546875,1.034886360168457,82000,339.62,-102.68729563999999,,
-5.813121795654297,16499,0.7551575899124146,4.733608722686768,16500,696,118,3e-05,-2.816016435623169,1.0349582433700562,82500,324.03,-102.34504427000002,,
-5.8142218589782715,16599,0.044592563062906265,-1.0177544355392456,16600,697,119,3e-05,-0.4099506139755249,1.0352585315704346,83000,308.66,-102.54910855,,
-5.814624309539795,16699,0.4854660630226135,3.1119179725646973,16700,698,119,3e-05,0.1349967122077942,1.0353387594223022,83500,284.12,-102.86231678999998,,
